speaker,filename,dur_a,dur_v
M01_kablab,balanced_7_12,3.273375,3.4
M01_kablab,balanced_2_66,4.211625,4.32
M01_kablab,balanced_5_74,3.78525,3.92
M01_kablab,balanced_1_30,3.8314375,3.96
M01_kablab,balanced_5_48,4.6445625,4.76
M01_kablab,balanced_0_88,4.596625,4.72
M01_kablab,balanced_2_86,4.4279375,4.56
M01_kablab,balanced_0_12,3.9768125,4.12
M01_kablab,balanced_0_28,4.1621875,4.28
M01_kablab,balanced_7_41,3.5191875,3.64
M01_kablab,balanced_7_43,3.371375,3.48
M01_kablab,balanced_5_27,4.4169375,4.04
M01_kablab,balanced_2_104,4.749125,4.88
M01_kablab,balanced_3_8,3.37475,3.48
M01_kablab,balanced_1_109,4.7090625,4.84
M01_kablab,balanced_4_104,5.7555625,5.88
M01_kablab,balanced_1_85,3.825875,3.96
M01_kablab,balanced_5_39,3.81175,3.96
M01_kablab,balanced_2_92,4.318375,4.44
M01_kablab,balanced_3_82,4.9203125,4.52
M01_kablab,balanced_7_101,4.9215,4.56
M01_kablab,balanced_7_15,3.652125,3.8
M01_kablab,balanced_3_7,4.0883125,4.2
M01_kablab,balanced_4_2,3.393,3.52
M01_kablab,balanced_6_86,6.0185625,5.64
M01_kablab,balanced_0_16,4.3633125,4.48
M01_kablab,balanced_0_25,3.6430625,3.76
M01_kablab,balanced_5_34,3.5150625,3.64
M01_kablab,balanced_1_107,4.6883125,4.84
M01_kablab,balanced_1_56,4.1335,4.24
M01_kablab,balanced_4_20,4.2630625,4.24
M01_kablab,balanced_5_42,4.6645,4.44
M01_kablab,balanced_6_24,3.418125,3.52
M01_kablab,balanced_1_10,4.2798125,4.32
M01_kablab,balanced_6_19,3.7048125,3.84
M01_kablab,balanced_2_100,4.8245625,4.96
M01_kablab,balanced_2_59,4.481625,4.6
M01_kablab,balanced_1_23,3.8124375,3.92
M01_kablab,balanced_7_5,4.6010625,4.2
M01_kablab,balanced_3_20,4.219625,4.32
M01_kablab,balanced_0_54,4.060125,4.2
M01_kablab,balanced_5_53,4.233,4.36
M01_kablab,balanced_4_5,4.1546875,3.8
M01_kablab,balanced_3_50,3.634625,3.76
M01_kablab,balanced_0_101,5.511,5.64
M01_kablab,balanced_4_54,4.2745,4.4
M01_kablab,balanced_2_69,4.9135,4.84
M01_kablab,balanced_3_47,4.4940625,4.64
M01_kablab,balanced_1_33,4.222125,4.24
M01_kablab,balanced_5_30,3.76575,3.88
M01_kablab,balanced_0_50,3.836875,3.96
M01_kablab,balanced_4_69,5.2421875,5.28
M01_kablab,balanced_3_77,4.561875,4.68
M01_kablab,balanced_6_34,3.32325,3.44
M01_kablab,balanced_1_12,3.984375,4.12
M01_kablab,balanced_5_56,4.20775,4.32
M01_kablab,balanced_6_99,5.3310625,5.48
M01_kablab,balanced_6_37,4.754625,4.4
M01_kablab,balanced_5_81,5.055375,5.2
M01_kablab,balanced_7_11,3.7565625,3.88
M01_kablab,balanced_1_69,4.279125,4.4
M01_kablab,balanced_3_66,5.1545,4.88
M01_kablab,balanced_5_103,4.9831875,5.12
M01_kablab,balanced_0_113,5.7499375,5.88
M01_kablab,balanced_6_6,3.5721875,3.72
M01_kablab,balanced_6_102,3.346375,3.48
M01_kablab,balanced_3_14,4.1444375,4.28
M01_kablab,balanced_0_80,4.980875,4.6
M01_kablab,balanced_2_85,4.3753125,4.48
M01_kablab,balanced_2_93,5.142375,4.76
M01_kablab,balanced_7_9,4.0685625,4.2
M01_kablab,balanced_7_4,3.994375,4.12
M01_kablab,balanced_4_47,3.6649375,3.8
M01_kablab,balanced_1_111,5.808875,5.92
M01_kablab,balanced_3_1,3.5501875,3.68
M01_kablab,balanced_0_24,3.977375,4.12
M01_kablab,balanced_6_26,3.700125,3.8
M01_kablab,balanced_7_16,3.529875,3.68
M01_kablab,balanced_5_96,4.7659375,4.88
M01_kablab,balanced_4_28,3.9545625,4.08
M01_kablab,balanced_7_14,3.472,3.56
M01_kablab,balanced_0_84,4.6311875,4.76
M01_kablab,balanced_1_41,4.576375,4.64
M01_kablab,balanced_1_35,4.4346875,4.56
M01_kablab,balanced_3_9,3.4460625,3.56
M01_kablab,balanced_2_46,5.47425,5.12
M01_kablab,balanced_3_69,4.8673125,5.0
M01_kablab,balanced_0_2,4.6148125,4.52
M01_kablab,balanced_7_97,5.1691875,5.28
M01_kablab,balanced_5_8,3.1291875,3.24
M01_kablab,balanced_3_76,5.1201875,4.72
M01_kablab,balanced_3_25,4.1515,4.28
M01_kablab,balanced_7_96,4.471375,4.6
M01_kablab,balanced_0_58,4.273625,4.4
M01_kablab,balanced_6_12,3.4915625,3.64
M01_kablab,balanced_1_27,3.773,3.92
M01_kablab,balanced_0_82,7.7314375,7.88
M01_kablab,balanced_2_6,4.60975,4.72
M01_kablab,balanced_7_72,3.9828125,4.08
M01_kablab,balanced_3_13,3.86075,3.96
M01_kablab,balanced_4_53,4.66475,4.8
M01_kablab,balanced_3_4,4.1899375,4.24
M01_kablab,balanced_4_88,4.3001875,4.44
M01_kablab,balanced_7_8,4.7854375,4.88
M01_kablab,balanced_2_44,3.6633125,3.8
M01_kablab,balanced_2_0,4.2133125,4.36
M01_kablab,balanced_6_31,4.5405625,4.16
M01_kablab,balanced_4_99,5.970125,6.12
M01_kablab,balanced_2_99,4.2968125,4.4
M01_kablab,balanced_0_86,4.810125,4.96
M01_kablab,balanced_0_34,3.7494375,3.88
M01_kablab,balanced_7_36,4.2026875,3.84
M01_kablab,balanced_3_99,4.4188125,4.56
M01_kablab,balanced_2_11,3.8561875,3.96
M01_kablab,balanced_4_106,5.39125,5.52
M01_kablab,balanced_6_16,3.8649375,4.0
M01_kablab,balanced_3_5,4.5685625,4.2
M01_kablab,balanced_0_55,3.9,4.0
M01_kablab,balanced_1_91,4.2720625,4.4
M01_kablab,balanced_4_75,4.171375,4.28
M01_kablab,balanced_3_65,4.96175,4.6
M01_kablab,balanced_0_92,5.2581875,5.4
M01_kablab,balanced_1_17,3.9448125,4.04
M01_kablab,balanced_4_76,5.0275,4.68
M01_kablab,balanced_7_23,3.5854375,3.72
M01_kablab,balanced_5_84,4.48975,4.64
M01_kablab,balanced_5_28,4.417875,4.56
M01_kablab,balanced_5_13,4.6376875,4.24
M01_kablab,balanced_5_90,4.9551875,5.08
M01_kablab,balanced_2_74,3.8950625,4.0
M01_kablab,balanced_0_62,4.951125,5.08
M01_kablab,balanced_5_80,4.790375,4.68
M01_kablab,balanced_2_57,4.304,4.44
M01_kablab,balanced_3_78,4.239875,4.36
M01_kablab,balanced_4_17,3.47775,3.6
M01_kablab,balanced_1_8,4.582875,4.56
M01_kablab,balanced_7_95,4.4134375,4.56
M01_kablab,balanced_6_101,6.28575,5.92
M01_kablab,balanced_3_32,4.0994375,4.24
M01_kablab,balanced_4_4,3.58775,3.72
M01_kablab,balanced_4_45,4.763625,4.4
M01_kablab,balanced_3_67,4.2775,4.4
M01_kablab,balanced_6_103,4.9943125,5.12
M01_kablab,balanced_7_27,4.3401875,3.96
M01_kablab,balanced_1_40,4.4325625,4.56
M01_kablab,balanced_6_5,3.749375,3.88
M01_kablab,balanced_7_89,5.29025,4.88
M01_kablab,balanced_1_46,4.242625,4.4
M01_kablab,balanced_4_6,4.02775,4.12
M01_kablab,balanced_1_53,5.67775,5.32
M01_kablab,balanced_0_115,5.2488125,5.36
M01_kablab,balanced_7_1,4.308625,3.92
M01_kablab,balanced_0_42,4.115375,4.24
M01_kablab,balanced_5_3,3.3565625,3.48
M01_kablab,balanced_2_55,4.3500625,4.48
M01_kablab,balanced_1_25,4.1369375,4.24
M01_kablab,balanced_6_11,3.4985625,3.64
M01_kablab,balanced_5_37,3.62475,3.76
M01_kablab,balanced_3_22,4.5386875,4.16
M01_kablab,balanced_6_77,4.1264375,4.28
M01_kablab,balanced_4_96,4.8819375,5.0
M01_kablab,balanced_7_62,3.5850625,3.72
M01_kablab,balanced_2_25,4.0726875,4.2
M01_kablab,balanced_5_60,3.9841875,4.12
M01_kablab,balanced_7_84,4.8175625,4.44
M01_kablab,balanced_0_0,4.5191875,4.52
M01_kablab,balanced_4_83,4.3714375,4.48
M01_kablab,balanced_2_41,4.1348125,4.28
M01_kablab,balanced_2_2,4.819875,4.44
M01_kablab,balanced_5_52,4.36,3.96
M01_kablab,balanced_6_54,3.805875,3.92
M01_kablab,balanced_2_101,4.15425,4.28
M01_kablab,balanced_7_55,3.6639375,3.8
M01_kablab,balanced_2_32,3.749,3.88
M01_kablab,balanced_0_48,4.1480625,4.24
M01_kablab,balanced_2_103,4.9463125,5.04
M01_kablab,balanced_5_62,4.6133125,4.76
M01_kablab,balanced_6_33,4.4283125,4.56
M01_kablab,balanced_3_75,5.0135,4.64
M01_kablab,balanced_2_19,4.11525,4.24
M01_kablab,balanced_3_107,4.658625,4.8
M01_kablab,balanced_2_8,4.2895,4.4
M01_kablab,balanced_1_22,4.3674375,4.48
M01_kablab,balanced_4_27,3.964625,4.08
M01_kablab,balanced_7_82,4.8251875,4.44
M01_kablab,balanced_2_51,3.7646875,3.88
M01_kablab,balanced_6_48,3.18375,3.32
M01_kablab,balanced_0_94,4.772875,4.88
M01_kablab,balanced_0_1,4.1349375,4.08
M01_kablab,balanced_3_15,4.0624375,4.2
M01_kablab,balanced_0_103,5.1016875,5.24
M01_kablab,balanced_0_9,4.450625,4.08
M01_kablab,balanced_3_86,4.404625,4.52
M01_kablab,balanced_7_22,3.480375,3.6
M01_kablab,balanced_3_72,5.00875,5.12
M01_kablab,balanced_4_23,3.71025,3.84
M01_kablab,balanced_0_10,4.011375,4.12
M01_kablab,balanced_7_94,5.4894375,5.6
M01_kablab,balanced_5_46,5.413875,5.04
M01_kablab,balanced_0_85,4.5790625,4.72
M01_kablab,balanced_5_11,4.936,4.56
M01_kablab,balanced_7_42,3.8643125,3.96
M01_kablab,balanced_7_52,4.4474375,4.08
M01_kablab,balanced_5_14,3.8444375,3.96
M01_kablab,balanced_1_60,4.5961875,4.48
M01_kablab,balanced_6_90,4.4895625,4.6
M01_kablab,balanced_5_67,4.8900625,5.04
M01_kablab,balanced_4_91,4.328,4.44
M01_kablab,balanced_4_62,4.117375,4.24
M01_kablab,balanced_4_39,3.9905,4.12
M01_kablab,balanced_4_100,6.1215,5.76
M01_kablab,balanced_6_70,5.13625,4.76
M01_kablab,balanced_7_103,4.96325,5.08
M01_kablab,balanced_2_54,4.1204375,4.24
M01_kablab,balanced_3_43,4.0794375,4.2
M01_kablab,balanced_0_36,4.5268125,4.68
M01_kablab,balanced_7_93,4.929625,5.08
M01_kablab,balanced_6_3,3.8420625,3.96
M01_kablab,balanced_3_62,3.852375,3.96
M01_kablab,balanced_6_91,4.265375,4.4
M01_kablab,balanced_4_61,4.9545,5.08
M01_kablab,balanced_1_9,3.7346875,3.88
M01_kablab,balanced_4_101,5.72875,5.84
M01_kablab,balanced_0_6,4.0316875,4.16
M01_kablab,balanced_2_30,4.0780625,4.2
M01_kablab,balanced_2_102,5.408375,5.32
M01_kablab,balanced_5_36,4.1048125,4.2
M01_kablab,balanced_4_49,3.8790625,4.0
M01_kablab,balanced_5_29,4.0148125,4.12
M01_kablab,balanced_2_76,4.1168125,4.24
M01_kablab,balanced_4_90,4.8579375,5.0
M01_kablab,balanced_5_23,3.77425,3.88
M01_kablab,balanced_7_61,3.63025,3.76
M01_kablab,balanced_0_63,4.1240625,4.24
M01_kablab,balanced_5_40,3.5096875,3.64
M01_kablab,balanced_6_78,4.2961875,4.4
M01_kablab,balanced_6_15,4.371875,4.0
M01_kablab,balanced_2_91,4.2595625,4.36
M01_kablab,balanced_6_40,3.667375,3.8
M01_kablab,balanced_5_25,3.5835,3.72
M01_kablab,balanced_1_81,5.3129375,4.96
M01_kablab,balanced_1_21,3.9903125,4.0
M01_kablab,balanced_6_61,5.3045,4.92
M01_kablab,balanced_4_50,3.7730625,3.92
M01_kablab,balanced_1_99,4.351125,4.48
M01_kablab,balanced_0_96,4.6735625,4.8
M01_kablab,balanced_5_106,5.4055625,5.52
M01_kablab,balanced_7_74,5.051625,4.68
M01_kablab,balanced_6_89,4.5085625,4.64
M01_kablab,balanced_5_75,4.15,4.28
M01_kablab,balanced_1_87,4.210375,4.32
M01_kablab,balanced_2_64,4.3941875,4.52
M01_kablab,balanced_7_76,3.8991875,4.04
M01_kablab,balanced_3_0,4.164375,4.28
M01_kablab,balanced_4_107,5.861125,5.48
M01_kablab,balanced_5_72,4.551125,4.68
M01_kablab,balanced_0_59,3.8946875,4.0
M01_kablab,balanced_2_48,4.1219375,4.24
M01_kablab,balanced_0_26,4.071,4.16
M01_kablab,balanced_3_17,3.55325,3.68
M01_kablab,balanced_5_76,4.928,4.56
M01_kablab,balanced_5_20,4.199875,4.32
M01_kablab,balanced_7_35,3.1761875,3.32
M01_kablab,balanced_0_102,4.6618125,4.8
M01_kablab,balanced_4_35,3.89,4.0
M01_kablab,balanced_0_66,4.29275,4.44
M01_kablab,balanced_2_27,3.7025625,3.84
M01_kablab,balanced_0_43,4.2650625,4.4
M01_kablab,balanced_5_78,4.379625,4.48
M01_kablab,balanced_1_20,3.8695,4.0
M01_kablab,balanced_7_40,3.2423125,3.36
M01_kablab,balanced_3_41,4.83625,4.96
M01_kablab,balanced_3_90,4.7200625,4.84
M01_kablab,balanced_3_45,3.55525,3.68
M01_kablab,balanced_2_60,4.0996875,4.2
M01_kablab,balanced_5_35,3.7089375,3.84
M01_kablab,balanced_5_55,4.5608125,4.68
M01_kablab,balanced_0_30,4.015,4.12
M01_kablab,balanced_7_105,6.431875,6.08
M01_kablab,balanced_0_64,4.0939375,4.2
M01_kablab,balanced_0_69,4.4364375,4.56
M01_kablab,balanced_3_100,4.68725,4.84
M01_kablab,balanced_5_86,4.661375,4.8
M01_kablab,balanced_6_21,4.0525625,4.2
M01_kablab,balanced_5_66,5.6013125,5.24
M01_kablab,balanced_7_0,3.80375,3.92
M01_kablab,balanced_0_109,5.269375,5.4
M01_kablab,balanced_6_17,3.761125,3.88
M01_kablab,balanced_6_2,3.2365625,3.36
M01_kablab,balanced_4_102,4.959625,5.08
M01_kablab,balanced_4_11,3.569625,3.68
M01_kablab,balanced_0_61,4.8275625,4.48
M01_kablab,balanced_7_34,3.9254375,4.04
M01_kablab,balanced_0_40,4.2409375,4.36
M01_kablab,balanced_3_70,4.9191875,4.56
M01_kablab,balanced_7_49,4.236875,4.36
M01_kablab,balanced_1_66,4.7703125,4.84
M01_kablab,balanced_0_97,4.1895625,4.28
M01_kablab,balanced_2_105,4.579,4.72
M01_kablab,balanced_3_27,4.964125,5.08
M01_kablab,balanced_0_8,4.4206875,4.52
M01_kablab,balanced_4_25,3.1099375,3.24
M01_kablab,balanced_6_43,4.507125,4.12
M01_kablab,balanced_6_92,4.2651875,4.4
M01_kablab,balanced_6_63,3.751,3.88
M01_kablab,balanced_2_89,4.7888125,4.92
M01_kablab,balanced_2_87,5.3989375,5.4
M01_kablab,balanced_6_29,3.7795625,3.88
M01_kablab,balanced_5_19,3.2410625,3.36
M01_kablab,balanced_6_36,4.71275,4.84
M01_kablab,balanced_4_74,4.730875,4.84
M01_kablab,balanced_2_79,4.935,5.08
M01_kablab,balanced_2_20,3.6551875,3.76
M01_kablab,balanced_2_1,3.5184375,3.64
M01_kablab,balanced_2_14,4.269875,4.36
M01_kablab,balanced_3_81,4.73225,4.88
M01_kablab,balanced_0_14,3.909625,4.04
M01_kablab,balanced_0_112,5.048,5.16
M01_kablab,balanced_4_105,5.453375,5.44
M01_kablab,balanced_5_91,5.9120625,5.52
M01_kablab,balanced_1_59,4.0521875,4.2
M01_kablab,balanced_1_70,3.7488125,3.88
M01_kablab,balanced_0_98,4.504375,4.64
M01_kablab,balanced_0_65,4.3958125,4.52
M01_kablab,balanced_5_22,4.8935625,5.0
M01_kablab,balanced_1_14,4.01125,4.04
M01_kablab,balanced_5_104,5.1688125,5.28
M01_kablab,balanced_5_71,4.24925,4.36
M01_kablab,balanced_1_89,4.45925,4.56
M01_kablab,balanced_4_60,5.133,4.76
M01_kablab,balanced_2_52,4.076375,4.2
M01_kablab,balanced_1_88,5.0405,4.68
M01_kablab,balanced_2_88,4.7585625,4.88
M01_kablab,balanced_6_100,6.0348125,5.64
M01_kablab,balanced_5_10,3.54,3.68
M01_kablab,balanced_3_16,3.7613125,3.88
M01_kablab,balanced_6_28,3.6459375,3.76
M01_kablab,balanced_4_68,4.74025,4.88
M01_kablab,balanced_7_30,3.46775,3.6
M01_kablab,balanced_2_39,3.7523125,3.88
M01_kablab,balanced_7_31,4.2024375,3.84
M01_kablab,balanced_1_3,4.7126875,4.32
M01_kablab,balanced_1_2,3.388,3.48
M01_kablab,balanced_6_30,3.903875,4.0
M01_kablab,balanced_7_64,4.8548125,4.48
M01_kablab,balanced_7_46,3.467125,3.6
M01_kablab,balanced_0_107,5.9078125,5.52
M01_kablab,balanced_7_104,4.67775,4.8
M01_kablab,balanced_7_68,4.3285625,4.44
M01_kablab,balanced_0_38,3.812,3.96
M01_kablab,balanced_2_94,5.441625,5.56
M01_kablab,balanced_4_3,3.73775,3.84
M01_kablab,balanced_7_38,3.930875,4.04
M01_kablab,balanced_6_42,4.25525,4.4
M01_kablab,balanced_2_78,5.0595,4.68
M01_kablab,balanced_7_98,4.4520625,4.6
M01_kablab,balanced_7_88,4.450375,4.56
M01_kablab,balanced_6_106,5.526875,5.64
M01_kablab,balanced_4_94,5.4275625,5.04
M01_kablab,balanced_3_97,4.8290625,4.96
M01_kablab,balanced_2_7,4.0974375,4.24
M01_kablab,balanced_1_75,4.7309375,4.88
M01_kablab,balanced_3_35,3.7573125,3.88
M01_kablab,balanced_1_34,4.615125,4.56
M01_kablab,balanced_3_80,5.2004375,4.84
M01_kablab,balanced_3_38,3.6905625,3.84
M01_kablab,balanced_5_6,3.6721875,3.8
M01_kablab,balanced_6_75,5.1415625,5.28
M01_kablab,balanced_1_37,3.936625,4.04
M01_kablab,balanced_5_92,4.888625,5.04
M01_kablab,balanced_6_105,4.698,4.8
M01_kablab,balanced_6_14,3.3190625,3.44
M01_kablab,balanced_2_17,4.3260625,4.48
M01_kablab,balanced_0_79,4.436,4.56
M01_kablab,balanced_6_62,4.1259375,4.24
M01_kablab,balanced_4_38,4.312625,4.44
M01_kablab,balanced_4_43,3.905875,4.04
M01_kablab,balanced_0_74,5.07975,4.72
M01_kablab,balanced_0_60,3.6225625,3.76
M01_kablab,balanced_3_60,3.8575,4.0
M01_kablab,balanced_2_22,4.589,4.24
M01_kablab,balanced_0_67,3.9255,4.08
M01_kablab,balanced_1_36,4.062875,4.2
M01_kablab,balanced_0_32,4.16375,4.32
M01_kablab,balanced_6_52,4.5973125,4.32
M01_kablab,balanced_3_26,4.78825,4.4
M01_kablab,balanced_1_57,4.1301875,4.28
M01_kablab,balanced_4_71,4.6101875,4.76
M01_kablab,balanced_7_60,4.156,4.28
M01_kablab,balanced_5_4,3.934625,4.04
M01_kablab,balanced_5_68,4.9368125,4.56
M01_kablab,balanced_1_84,4.120875,4.24
M01_kablab,balanced_7_3,4.019375,3.88
M01_kablab,balanced_0_29,3.811125,3.92
M01_kablab,balanced_2_81,4.4679375,4.6
M01_kablab,balanced_3_24,3.8645625,4.0
M01_kablab,balanced_0_49,3.856,3.96
M01_kablab,balanced_1_98,4.372,4.48
M01_kablab,balanced_2_50,4.4938125,4.6
M01_kablab,balanced_2_43,4.0186875,4.16
M01_kablab,balanced_4_30,3.807375,3.92
M01_kablab,balanced_1_4,4.722125,4.76
M01_kablab,balanced_4_52,3.9780625,4.12
M01_kablab,balanced_4_0,3.7749375,3.88
M01_kablab,balanced_4_34,4.0859375,4.24
M01_kablab,balanced_3_92,5.0778125,5.12
M01_kablab,balanced_5_33,3.604375,3.76
M01_kablab,balanced_4_29,4.5266875,4.16
M01_kablab,balanced_4_31,4.3523125,4.48
M01_kablab,balanced_3_89,4.4633125,4.56
M01_kablab,balanced_4_16,4.6669375,4.8
M01_kablab,balanced_4_77,4.9234375,5.04
M01_kablab,balanced_5_89,4.9239375,5.04
M01_kablab,balanced_2_96,5.4944375,5.64
M01_kablab,balanced_5_70,4.6093125,4.72
M01_kablab,balanced_5_51,3.747125,3.84
M01_kablab,balanced_5_98,5.21075,5.36
M01_kablab,balanced_0_72,4.8891875,4.52
M01_kablab,balanced_0_17,4.4409375,4.56
M01_kablab,balanced_5_7,3.16,3.28
M01_kablab,balanced_5_58,4.3593125,4.48
M01_kablab,balanced_1_90,3.966,4.08
M01_kablab,balanced_5_95,5.1131875,5.24
M01_kablab,balanced_1_15,3.874875,4.0
M01_kablab,balanced_1_76,4.372875,4.48
M01_kablab,balanced_7_10,3.8054375,3.96
M01_kablab,balanced_0_104,5.1355625,5.28
M01_kablab,balanced_0_76,4.6993125,4.8
M01_kablab,balanced_1_110,4.142125,4.28
M01_kablab,balanced_5_99,5.112625,5.24
M01_kablab,balanced_2_80,4.113,4.24
M01_kablab,balanced_2_15,4.51275,4.12
M01_kablab,balanced_1_29,4.31375,4.44
M01_kablab,balanced_4_86,4.7835625,4.88
M01_kablab,balanced_3_2,4.461125,4.08
M01_kablab,balanced_6_23,3.9010625,4.04
M01_kablab,balanced_7_6,3.4620625,3.56
M01_kablab,balanced_3_101,4.2674375,4.4
M01_kablab,balanced_2_28,4.1073125,4.24
M01_kablab,balanced_6_18,4.108,3.8
M01_kablab,balanced_2_10,3.6094375,3.76
M01_kablab,balanced_0_47,3.776125,3.88
M01_kablab,balanced_7_83,5.521,5.64
M01_kablab,balanced_2_95,5.520875,5.12
M01_kablab,balanced_3_23,3.63575,3.76
M01_kablab,balanced_5_79,4.7384375,4.84
M01_kablab,balanced_1_82,4.197125,4.32
M01_kablab,balanced_2_61,4.3844375,4.52
M01_kablab,balanced_2_31,3.9999375,4.12
M01_kablab,balanced_1_68,4.1610625,4.28
M01_kablab,balanced_3_30,4.06975,4.2
M01_kablab,balanced_5_63,4.157625,4.28
M01_kablab,balanced_6_83,5.4465,5.6
M01_kablab,balanced_4_32,4.0431875,4.16
M01_kablab,balanced_1_6,4.82275,4.76
M01_kablab,balanced_7_37,4.4005,4.52
M01_kablab,balanced_2_18,3.5983125,3.72
M01_kablab,balanced_3_103,5.987875,5.6
M01_kablab,balanced_0_87,5.101,4.72
M01_kablab,balanced_0_111,4.86525,4.96
M01_kablab,balanced_1_50,5.0583125,4.72
M01_kablab,balanced_0_77,4.7731875,4.84
M01_kablab,balanced_6_74,4.1078125,4.24
M01_kablab,balanced_1_83,4.4209375,4.56
M01_kablab,balanced_5_54,4.174875,4.32
M01_kablab,balanced_3_29,4.3809375,4.52
M01_kablab,balanced_2_67,4.81625,4.44
M01_kablab,balanced_0_52,4.3775,4.48
M01_kablab,balanced_7_58,3.5236875,3.64
M01_kablab,balanced_2_84,4.6833125,4.6
M01_kablab,balanced_6_58,4.0345,4.16
M01_kablab,balanced_3_56,3.6910625,3.84
M01_kablab,balanced_0_90,4.1075,4.24
M01_kablab,balanced_4_93,4.171625,4.28
M01_kablab,balanced_7_18,4.006875,4.12
M01_kablab,balanced_1_93,4.372625,4.52
M01_kablab,balanced_2_107,4.749875,4.88
M01_kablab,balanced_4_13,4.1214375,3.76
M01_kablab,balanced_3_39,3.7029375,3.84
M01_kablab,balanced_4_67,4.406875,4.56
M01_kablab,balanced_0_119,5.5571875,5.68
M01_kablab,balanced_3_74,4.4005,4.52
M01_kablab,balanced_4_33,3.6220625,3.76
M01_kablab,balanced_4_15,4.8510625,4.48
M01_kablab,balanced_6_84,4.477,4.6
M01_kablab,balanced_4_18,3.5776875,3.72
M01_kablab,balanced_1_102,4.53375,4.68
M01_kablab,balanced_6_45,3.12175,3.24
M01_kablab,balanced_4_1,3.4880625,3.6
M01_kablab,balanced_6_94,4.9569375,5.08
M01_kablab,balanced_2_38,3.654375,3.76
M01_kablab,balanced_7_26,3.4160625,3.56
M01_kablab,balanced_1_96,4.5625625,4.68
M01_kablab,balanced_2_45,4.669125,4.6
M01_kablab,balanced_6_98,4.8100625,4.96
M01_kablab,balanced_1_79,4.56625,4.72
M01_kablab,balanced_1_71,5.02075,4.64
M01_kablab,balanced_3_51,3.6545625,3.76
M01_kablab,balanced_6_79,4.3040625,4.44
M01_kablab,balanced_6_10,3.8173125,3.92
M01_kablab,balanced_5_93,5.0705625,5.2
M01_kablab,balanced_4_58,4.3500625,4.48
M01_kablab,balanced_1_105,6.706625,6.32
M01_kablab,balanced_2_35,4.2845,4.44
M01_kablab,balanced_3_33,4.08425,4.24
M01_kablab,balanced_3_31,3.7216875,3.84
M01_kablab,balanced_3_59,4.0855625,4.2
M01_kablab,balanced_2_75,3.762625,3.88
M01_kablab,balanced_7_66,4.1256875,4.24
M01_kablab,balanced_7_54,3.6328125,3.76
M01_kablab,balanced_2_12,4.5020625,4.64
M01_kablab,balanced_2_65,4.715875,4.36
M01_kablab,balanced_1_0,4.005625,4.12
M01_kablab,balanced_7_63,3.6840625,3.8
M01_kablab,balanced_0_4,4.4019375,4.52
M01_kablab,balanced_0_27,4.3548125,4.48
M01_kablab,balanced_7_87,4.7235,4.84
M01_kablab,balanced_6_97,4.96925,5.08
M01_kablab,balanced_5_94,5.265125,5.4
M01_kablab,balanced_5_41,3.7524375,3.88
M01_kablab,balanced_2_53,3.758375,3.88
M01_kablab,balanced_2_9,3.944375,4.04
M01_kablab,balanced_3_108,5.5895625,5.2
M01_kablab,balanced_0_83,4.3303125,4.44
M01_kablab,balanced_2_13,4.083,4.2
M01_kablab,balanced_7_77,4.478125,4.08
M01_kablab,balanced_4_12,4.047625,4.16
M01_kablab,balanced_7_25,3.31125,3.44
M01_kablab,balanced_1_65,4.2803125,4.4
M01_kablab,balanced_2_72,5.1946875,5.32
M01_kablab,balanced_0_7,4.0914375,4.2
M01_kablab,balanced_5_88,4.53425,4.68
M01_kablab,balanced_5_1,4.128875,4.24
M01_kablab,balanced_6_64,4.0228125,4.16
M01_kablab,balanced_5_101,4.5844375,4.68
M01_kablab,balanced_7_24,3.2671875,3.4
M01_kablab,balanced_3_63,4.69825,4.32
M01_kablab,balanced_0_31,4.2908125,4.4
M01_kablab,balanced_1_47,4.68575,4.32
M01_kablab,balanced_3_93,5.4236875,5.04
M01_kablab,balanced_5_57,5.0876875,4.72
M01_kablab,balanced_6_82,5.5746875,5.2
M01_kablab,balanced_2_40,4.4001875,4.52
M01_kablab,balanced_7_73,4.0156875,4.16
M01_kablab,balanced_1_106,4.6844375,4.84
M01_kablab,balanced_2_98,4.7334375,4.88
M01_kablab,balanced_1_19,4.39775,4.52
M01_kablab,balanced_1_55,4.0631875,4.2
M01_kablab,balanced_3_36,3.76925,3.88
M01_kablab,balanced_7_44,4.4820625,4.6
M01_kablab,balanced_4_48,3.952875,4.08
M01_kablab,balanced_0_81,4.8376875,4.96
M01_kablab,balanced_1_86,3.9974375,4.12
M01_kablab,balanced_1_101,5.4168125,5.56
M01_kablab,balanced_3_58,3.74675,3.88
M01_kablab,balanced_2_70,4.3443125,4.48
M01_kablab,balanced_0_91,4.7260625,4.84
M01_kablab,balanced_3_73,4.8025625,4.76
M01_kablab,balanced_4_95,5.6631875,5.28
M01_kablab,ATR503_i46,7.256625,7.36
M01_kablab,ATR503_i11,3.7101875,3.84
M01_kablab,ATR503_i28,5.7799375,5.84
M01_kablab,ATR503_i29,5.386125,5.52
M01_kablab,ATR503_i24,4.973625,5.08
M01_kablab,ATR503_i43,7.1005,6.72
M01_kablab,ATR503_i35,5.6010625,5.24
M01_kablab,ATR503_i04,4.1866875,4.32
M01_kablab,ATR503_i33,4.584625,4.72
M01_kablab,ATR503_i20,3.951125,4.08
M01_kablab,ATR503_i49,5.6178125,5.24
M01_kablab,ATR503_i06,6.2058125,6.32
